     JDTDB;            Calendar Date (TDB);X;Y;Z
2465113.083; A.D. 2037-Feb-23 14:00:00.0000;-0.895202431;0.421607533;-2.82013E-05
2465113.167; A.D. 2037-Feb-23 16:00:00.0000;-0.895835121;0.420304512;-2.81188E-05
2465113.25; A.D. 2037-Feb-23 18:00:00.0000;-0.896465907;0.419000611;-2.80372E-05
2465113.333; A.D. 2037-Feb-23 20:00:00.0000;-0.897094787;0.417695832;-2.79564E-05
2465113.417; A.D. 2037-Feb-23 22:00:00.0000;-0.897721762;0.416390179;-2.78764E-05
2465113.5; A.D. 2037-Feb-24 00:00:00.0000;-0.89834683;0.415083654;-2.77972E-05
2465113.583; A.D. 2037-Feb-24 02:00:00.0000;-0.898969989;0.413776259;-2.77188E-05
2465113.667; A.D. 2037-Feb-24 04:00:00.0000;-0.89959124;0.412467999;-2.76412E-05
2465113.75; A.D. 2037-Feb-24 06:00:00.0000;-0.90021058;0.411158876;-2.75643E-05
2465113.833; A.D. 2037-Feb-24 08:00:00.0000;-0.90082801;0.409848892;-2.74883E-05
2465113.917; A.D. 2037-Feb-24 10:00:00.0000;-0.901443527;0.408538051;-2.74129E-05
2465114; A.D. 2037-Feb-24 12:00:00.0000;-0.902057131;0.407226356;-2.73384E-05
2465114.083; A.D. 2037-Feb-24 14:00:00.0000;-0.902668822;0.405913809;-2.72645E-05
2465114.167; A.D. 2037-Feb-24 16:00:00.0000;-0.903278597;0.404600414;-2.71914E-05
2465114.25; A.D. 2037-Feb-24 18:00:00.0000;-0.903886457;0.403286173;-2.7119E-05
2465114.333; A.D. 2037-Feb-24 20:00:00.0000;-0.904492399;0.401971089;-2.70472E-05
2465114.417; A.D. 2037-Feb-24 22:00:00.0000;-0.905096424;0.400655165;-2.69762E-05
2465114.5; A.D. 2037-Feb-25 00:00:00.0000;-0.90569853;0.399338404;-2.69058E-05
2465114.583; A.D. 2037-Feb-25 02:00:00.0000;-0.906298716;0.398020809;-2.6836E-05
2465114.667; A.D. 2037-Feb-25 04:00:00.0000;-0.906896982;0.396702383;-2.67669E-05
2465114.75; A.D. 2037-Feb-25 06:00:00.0000;-0.907493327;0.395383128;-2.66984E-05
2465114.833; A.D. 2037-Feb-25 08:00:00.0000;-0.908087748;0.394063048;-2.66305E-05
2465114.917; A.D. 2037-Feb-25 10:00:00.0000;-0.908680247;0.392742145;-2.65632E-05
2465115; A.D. 2037-Feb-25 12:00:00.0000;-0.909270821;0.391420423;-2.64965E-05
2465115.083; A.D. 2037-Feb-25 14:00:00.0000;-0.90985947;0.390097883;-2.64303E-05
2465115.167; A.D. 2037-Feb-25 16:00:00.0000;-0.910446194;0.38877453;-2.63647E-05
2465115.25; A.D. 2037-Feb-25 18:00:00.0000;-0.91103099;0.387450365;-2.62995E-05
2465115.333; A.D. 2037-Feb-25 20:00:00.0000;-0.911613858;0.386125392;-2.62349E-05
2465115.417; A.D. 2037-Feb-25 22:00:00.0000;-0.912194798;0.384799614;-2.61707E-05
2465115.5; A.D. 2037-Feb-26 00:00:00.0000;-0.912773809;0.383473033;-2.6107E-05
2465115.583; A.D. 2037-Feb-26 02:00:00.0000;-0.913350889;0.382145652;-2.60438E-05
2465115.667; A.D. 2037-Feb-26 04:00:00.0000;-0.913926038;0.380817474;-2.59809E-05
2465115.75; A.D. 2037-Feb-26 06:00:00.0000;-0.914499255;0.379488502;-2.59185E-05
2465115.833; A.D. 2037-Feb-26 08:00:00.0000;-0.915070539;0.378158738;-2.58565E-05
2465115.917; A.D. 2037-Feb-26 10:00:00.0000;-0.915639889;0.376828187;-2.57948E-05
2465116; A.D. 2037-Feb-26 12:00:00.0000;-0.916207304;0.375496849;-2.57334E-05
2465116.083; A.D. 2037-Feb-26 14:00:00.0000;-0.916772785;0.374164729;-2.56724E-05
2465116.167; A.D. 2037-Feb-26 16:00:00.0000;-0.917336329;0.372831828;-2.56116E-05
2465116.25; A.D. 2037-Feb-26 18:00:00.0000;-0.917897936;0.371498151;-2.55511E-05
2465116.333; A.D. 2037-Feb-26 20:00:00.0000;-0.918457605;0.370163699;-2.54909E-05
2465116.417; A.D. 2037-Feb-26 22:00:00.0000;-0.919015335;0.368828475;-2.54309E-05
2465116.5; A.D. 2037-Feb-27 00:00:00.0000;-0.919571127;0.367492482;-2.53711E-05
2465116.583; A.D. 2037-Feb-27 02:00:00.0000;-0.920124977;0.366155724;-2.53115E-05
2465116.667; A.D. 2037-Feb-27 04:00:00.0000;-0.920676887;0.364818202;-2.5252E-05
2465116.75; A.D. 2037-Feb-27 06:00:00.0000;-0.921226855;0.363479919;-2.51927E-05
2465116.833; A.D. 2037-Feb-27 08:00:00.0000;-0.92177488;0.362140879;-2.51335E-05
2465116.917; A.D. 2037-Feb-27 10:00:00.0000;-0.922320962;0.360801084;-2.50743E-05
2465117; A.D. 2037-Feb-27 12:00:00.0000;-0.922865099;0.359460536;-2.50152E-05
2465117.083; A.D. 2037-Feb-27 14:00:00.0000;-0.923407291;0.358119239;-2.49562E-05
2465117.167; A.D. 2037-Feb-27 16:00:00.0000;-0.923947538;0.356777195;-2.48971E-05
2465117.25; A.D. 2037-Feb-27 18:00:00.0000;-0.924485838;0.355434408;-2.4838E-05
2465117.333; A.D. 2037-Feb-27 20:00:00.0000;-0.925022191;0.354090878;-2.47789E-05
2465117.417; A.D. 2037-Feb-27 22:00:00.0000;-0.925556595;0.352746611;-2.47197E-05
2465117.5; A.D. 2037-Feb-28 00:00:00.0000;-0.92608905;0.351401608;-2.46604E-05
2465117.583; A.D. 2037-Feb-28 02:00:00.0000;-0.926619556;0.350055871;-2.4601E-05
2465117.667; A.D. 2037-Feb-28 04:00:00.0000;-0.927148111;0.348709404;-2.45415E-05
2465117.75; A.D. 2037-Feb-28 06:00:00.0000;-0.927674715;0.34736221;-2.44818E-05
2465117.833; A.D. 2037-Feb-28 08:00:00.0000;-0.928199367;0.346014291;-2.44218E-05
2465117.917; A.D. 2037-Feb-28 10:00:00.0000;-0.928722066;0.344665649;-2.43617E-05
2465118; A.D. 2037-Feb-28 12:00:00.0000;-0.929242812;0.343316288;-2.43013E-05
2465118.083; A.D. 2037-Feb-28 14:00:00.0000;-0.929761603;0.34196621;-2.42406E-05
2465118.167; A.D. 2037-Feb-28 16:00:00.0000;-0.930278439;0.340615417;-2.41796E-05
2465118.25; A.D. 2037-Feb-28 18:00:00.0000;-0.930793319;0.339263914;-2.41183E-05
2465118.333; A.D. 2037-Feb-28 20:00:00.0000;-0.931306242;0.337911701;-2.40566E-05
2465118.417; A.D. 2037-Feb-28 22:00:00.0000;-0.931817208;0.336558783;-2.39945E-05
2465118.5; A.D. 2037-Mar-01 00:00:00.0000;-0.932326215;0.33520516;-2.3932E-05
2465118.583; A.D. 2037-Mar-01 02:00:00.0000;-0.932833264;0.333850838;-2.38691E-05
2465118.667; A.D. 2037-Mar-01 04:00:00.0000;-0.933338352;0.332495817;-2.38058E-05
2465118.75; A.D. 2037-Mar-01 06:00:00.0000;-0.93384148;0.3311401;-2.37419E-05
2465118.833; A.D. 2037-Mar-01 08:00:00.0000;-0.934342647;0.329783691;-2.36775E-05
2465118.917; A.D. 2037-Mar-01 10:00:00.0000;-0.934841851;0.328426591;-2.36126E-05
2465119; A.D. 2037-Mar-01 12:00:00.0000;-0.935339093;0.327068805;-2.35472E-05
2465119.083; A.D. 2037-Mar-01 14:00:00.0000;-0.93583437;0.325710333;-2.34811E-05
2465119.167; A.D. 2037-Mar-01 16:00:00.0000;-0.936327684;0.324351179;-2.34145E-05
2465119.25; A.D. 2037-Mar-01 18:00:00.0000;-0.936819031;0.322991345;-2.33472E-05
2465119.333; A.D. 2037-Mar-01 20:00:00.0000;-0.937308413;0.321630835;-2.32792E-05
2465119.417; A.D. 2037-Mar-01 22:00:00.0000;-0.937795828;0.32026965;-2.32106E-05
2465119.5; A.D. 2037-Mar-02 00:00:00.0000;-0.938281275;0.318907794;-2.31413E-05
2465119.583; A.D. 2037-Mar-02 02:00:00.0000;-0.938764753;0.317545268;-2.30712E-05
2465119.667; A.D. 2037-Mar-02 04:00:00.0000;-0.939246262;0.316182077;-2.30004E-05
2465119.75; A.D. 2037-Mar-02 06:00:00.0000;-0.939725801;0.314818221;-2.29289E-05
2465119.833; A.D. 2037-Mar-02 08:00:00.0000;-0.940203368;0.313453705;-2.28565E-05
2465119.917; A.D. 2037-Mar-02 10:00:00.0000;-0.940678964;0.31208853;-2.27834E-05
2465120; A.D. 2037-Mar-02 12:00:00.0000;-0.941152588;0.310722699;-2.27094E-05
2465120.083; A.D. 2037-Mar-02 14:00:00.0000;-0.941624238;0.309356215;-2.26345E-05
2465120.167; A.D. 2037-Mar-02 16:00:00.0000;-0.942093913;0.30798908;-2.25588E-05
2465120.25; A.D. 2037-Mar-02 18:00:00.0000;-0.942561614;0.306621298;-2.24822E-05
2465120.333; A.D. 2037-Mar-02 20:00:00.0000;-0.943027338;0.30525287;-2.24047E-05
2465120.417; A.D. 2037-Mar-02 22:00:00.0000;-0.943491086;0.3038838;-2.23263E-05
2465120.5; A.D. 2037-Mar-03 00:00:00.0000;-0.943952856;0.302514089;-2.22469E-05
2465120.583; A.D. 2037-Mar-03 02:00:00.0000;-0.944412648;0.301143741;-2.21666E-05
2465120.667; A.D. 2037-Mar-03 04:00:00.0000;-0.944870461;0.299772759;-2.20853E-05
2465120.75; A.D. 2037-Mar-03 06:00:00.0000;-0.945326293;0.298401144;-2.2003E-05
2465120.833; A.D. 2037-Mar-03 08:00:00.0000;-0.945780144;0.2970289;-2.19198E-05
2465120.917; A.D. 2037-Mar-03 10:00:00.0000;-0.946232013;0.295656029;-2.18355E-05
2465121; A.D. 2037-Mar-03 12:00:00.0000;-0.9466819;0.294282533;-2.17501E-05
2465121.083; A.D. 2037-Mar-03 14:00:00.0000;-0.947129803;0.292908417;-2.16638E-05
2465121.167; A.D. 2037-Mar-03 16:00:00.0000;-0.947575722;0.291533681;-2.15763E-05
2465121.25; A.D. 2037-Mar-03 18:00:00.0000;-0.948019655;0.290158329;-2.14878E-05
2465121.333; A.D. 2037-Mar-03 20:00:00.0000;-0.948461602;0.288782364;-2.13983E-05
2465121.417; A.D. 2037-Mar-03 22:00:00.0000;-0.948901562;0.287405788;-2.13076E-05
2465121.5; A.D. 2037-Mar-04 00:00:00.0000;-0.949339535;0.286028603;-2.12158E-05
2465121.583; A.D. 2037-Mar-04 02:00:00.0000;-0.949775518;0.284650813;-2.1123E-05
2465121.667; A.D. 2037-Mar-04 04:00:00.0000;-0.950209512;0.28327242;-2.1029E-05
2465121.75; A.D. 2037-Mar-04 06:00:00.0000;-0.950641515;0.281893427;-2.09339E-05
2465121.833; A.D. 2037-Mar-04 08:00:00.0000;-0.951071527;0.280513836;-2.08377E-05
2465121.917; A.D. 2037-Mar-04 10:00:00.0000;-0.951499547;0.279133651;-2.07403E-05
2465122; A.D. 2037-Mar-04 12:00:00.0000;-0.951925573;0.277752873;-2.06418E-05
2465122.083; A.D. 2037-Mar-04 14:00:00.0000;-0.952349605;0.276371506;-2.05421E-05
2465122.167; A.D. 2037-Mar-04 16:00:00.0000;-0.952771643;0.274989552;-2.04413E-05
2465122.25; A.D. 2037-Mar-04 18:00:00.0000;-0.953191684;0.273607014;-2.03393E-05
2465122.333; A.D. 2037-Mar-04 20:00:00.0000;-0.953609729;0.272223895;-2.02361E-05
2465122.417; A.D. 2037-Mar-04 22:00:00.0000;-0.954025777;0.270840197;-2.01318E-05
2465122.5; A.D. 2037-Mar-05 00:00:00.0000;-0.954439825;0.269455923;-2.00264E-05
2465122.583; A.D. 2037-Mar-05 02:00:00.0000;-0.954851875;0.268071076;-1.99197E-05
2465122.667; A.D. 2037-Mar-05 04:00:00.0000;-0.955261924;0.266685658;-1.98119E-05
2465122.75; A.D. 2037-Mar-05 06:00:00.0000;-0.955669972;0.265299673;-1.97029E-05
2465122.833; A.D. 2037-Mar-05 08:00:00.0000;-0.956076018;0.263913123;-1.95927E-05
2465122.917; A.D. 2037-Mar-05 10:00:00.0000;-0.956480062;0.26252601;-1.94814E-05
2465123; A.D. 2037-Mar-05 12:00:00.0000;-0.956882101;0.261138338;-1.93689E-05
2465123.083; A.D. 2037-Mar-05 14:00:00.0000;-0.957282136;0.25975011;-1.92552E-05
2465123.167; A.D. 2037-Mar-05 16:00:00.0000;-0.957680165;0.258361327;-1.91404E-05
2465123.25; A.D. 2037-Mar-05 18:00:00.0000;-0.958076188;0.256971993;-1.90244E-05
2465123.333; A.D. 2037-Mar-05 20:00:00.0000;-0.958470203;0.255582111;-1.89072E-05
2465123.417; A.D. 2037-Mar-05 22:00:00.0000;-0.95886221;0.254191683;-1.87889E-05
2465123.5; A.D. 2037-Mar-06 00:00:00.0000;-0.959252209;0.252800712;-1.86694E-05
2465123.583; A.D. 2037-Mar-06 02:00:00.0000;-0.959640197;0.251409201;-1.85488E-05
2465123.667; A.D. 2037-Mar-06 04:00:00.0000;-0.960026174;0.250017153;-1.8427E-05
2465123.75; A.D. 2037-Mar-06 06:00:00.0000;-0.96041014;0.24862457;-1.83041E-05
2465123.833; A.D. 2037-Mar-06 08:00:00.0000;-0.960792093;0.247231456;-1.818E-05
2465123.917; A.D. 2037-Mar-06 10:00:00.0000;-0.961172033;0.245837812;-1.80548E-05
2465124; A.D. 2037-Mar-06 12:00:00.0000;-0.961549959;0.244443643;-1.79285E-05
2465124.083; A.D. 2037-Mar-06 14:00:00.0000;-0.961925869;0.243048951;-1.78011E-05
2465124.167; A.D. 2037-Mar-06 16:00:00.0000;-0.962299763;0.241653738;-1.76726E-05
2465124.25; A.D. 2037-Mar-06 18:00:00.0000;-0.962671641;0.240258007;-1.75429E-05
2465124.333; A.D. 2037-Mar-06 20:00:00.0000;-0.963041501;0.238861762;-1.74122E-05
2465124.417; A.D. 2037-Mar-06 22:00:00.0000;-0.963409342;0.237465005;-1.72804E-05
2465124.5; A.D. 2037-Mar-07 00:00:00.0000;-0.963775164;0.236067739;-1.71476E-05
2465124.583; A.D. 2037-Mar-07 02:00:00.0000;-0.964138965;0.234669967;-1.70136E-05
2465124.667; A.D. 2037-Mar-07 04:00:00.0000;-0.964500746;0.233271692;-1.68786E-05
2465124.75; A.D. 2037-Mar-07 06:00:00.0000;-0.964860504;0.231872916;-1.67426E-05
2465124.833; A.D. 2037-Mar-07 08:00:00.0000;-0.96521824;0.230473643;-1.66055E-05
2465124.917; A.D. 2037-Mar-07 10:00:00.0000;-0.965573952;0.229073875;-1.64674E-05
2465125; A.D. 2037-Mar-07 12:00:00.0000;-0.96592764;0.227673615;-1.63283E-05
2465125.083; A.D. 2037-Mar-07 14:00:00.0000;-0.966279302;0.226272867;-1.61882E-05
2465125.167; A.D. 2037-Mar-07 16:00:00.0000;-0.966628939;0.224871632;-1.60471E-05
2465125.25; A.D. 2037-Mar-07 18:00:00.0000;-0.966976548;0.223469914;-1.59051E-05
2465125.333; A.D. 2037-Mar-07 20:00:00.0000;-0.96732213;0.222067716;-1.5762E-05
2465125.417; A.D. 2037-Mar-07 22:00:00.0000;-0.967665683;0.220665041;-1.5618E-05
2465125.5; A.D. 2037-Mar-08 00:00:00.0000;-0.968007207;0.219261892;-1.54731E-05
2465125.583; A.D. 2037-Mar-08 02:00:00.0000;-0.968346701;0.217858271;-1.53272E-05
2465125.667; A.D. 2037-Mar-08 04:00:00.0000;-0.968684164;0.216454182;-1.51804E-05
2465125.75; A.D. 2037-Mar-08 06:00:00.0000;-0.969019595;0.215049627;-1.50327E-05
2465125.833; A.D. 2037-Mar-08 08:00:00.0000;-0.969352994;0.213644609;-1.48842E-05
2465125.917; A.D. 2037-Mar-08 10:00:00.0000;-0.96968436;0.212239132;-1.47347E-05
2465126; A.D. 2037-Mar-08 12:00:00.0000;-0.970013692;0.210833198;-1.45844E-05
2465126.083; A.D. 2037-Mar-08 14:00:00.0000;-0.970340989;0.20942681;-1.44332E-05
2465126.167; A.D. 2037-Mar-08 16:00:00.0000;-0.97066625;0.208019971;-1.42812E-05
2465126.25; A.D. 2037-Mar-08 18:00:00.0000;-0.970989475;0.206612685;-1.41284E-05
2465126.333; A.D. 2037-Mar-08 20:00:00.0000;-0.971310663;0.205204953;-1.39748E-05
2465126.417; A.D. 2037-Mar-08 22:00:00.0000;-0.971629814;0.20379678;-1.38204E-05
2465126.5; A.D. 2037-Mar-09 00:00:00.0000;-0.971946925;0.202388168;-1.36652E-05
2465126.583; A.D. 2037-Mar-09 02:00:00.0000;-0.972261998;0.200979119;-1.35092E-05
2465126.667; A.D. 2037-Mar-09 04:00:00.0000;-0.972575031;0.199569638;-1.33525E-05
2465126.75; A.D. 2037-Mar-09 06:00:00.0000;-0.972886022;0.198159726;-1.31951E-05
2465126.833; A.D. 2037-Mar-09 08:00:00.0000;-0.973194973;0.196749388;-1.30369E-05
2465126.917; A.D. 2037-Mar-09 10:00:00.0000;-0.973501881;0.195338625;-1.28781E-05
2465127; A.D. 2037-Mar-09 12:00:00.0000;-0.973806746;0.193927442;-1.27185E-05
2465127.083; A.D. 2037-Mar-09 14:00:00.0000;-0.974109568;0.19251584;-1.25583E-05
2465127.167; A.D. 2037-Mar-09 16:00:00.0000;-0.974410345;0.191103823;-1.23974E-05
2465127.25; A.D. 2037-Mar-09 18:00:00.0000;-0.974709078;0.189691395;-1.22359E-05
2465127.333; A.D. 2037-Mar-09 20:00:00.0000;-0.975005765;0.188278557;-1.20738E-05
2465127.417; A.D. 2037-Mar-09 22:00:00.0000;-0.975300405;0.186865313;-1.19111E-05
2465127.5; A.D. 2037-Mar-10 00:00:00.0000;-0.975592999;0.185451666;-1.17478E-05
2465127.583; A.D. 2037-Mar-10 02:00:00.0000;-0.975883545;0.184037619;-1.15839E-05
2465127.667; A.D. 2037-Mar-10 04:00:00.0000;-0.976172042;0.182623175;-1.14194E-05
2465127.75; A.D. 2037-Mar-10 06:00:00.0000;-0.976458491;0.181208337;-1.12544E-05
2465127.833; A.D. 2037-Mar-10 08:00:00.0000;-0.97674289;0.179793109;-1.10889E-05
2465127.917; A.D. 2037-Mar-10 10:00:00.0000;-0.977025238;0.178377492;-1.09229E-05
2465128; A.D. 2037-Mar-10 12:00:00.0000;-0.977305536;0.176961491;-1.07563E-05
2465128.083; A.D. 2037-Mar-10 14:00:00.0000;-0.977583782;0.175545108;-1.05893E-05
2465128.167; A.D. 2037-Mar-10 16:00:00.0000;-0.977859976;0.174128346;-1.04219E-05
2465128.25; A.D. 2037-Mar-10 18:00:00.0000;-0.978134117;0.172711208;-1.0254E-05
2465128.333; A.D. 2037-Mar-10 20:00:00.0000;-0.978406205;0.171293698;-1.00856E-05
2465128.417; A.D. 2037-Mar-10 22:00:00.0000;-0.978676238;0.169875818;-9.91691E-06
2465128.5; A.D. 2037-Mar-11 00:00:00.0000;-0.978944217;0.168457572;-9.74777E-06
2465128.583; A.D. 2037-Mar-11 02:00:00.0000;-0.979210141;0.167038962;-9.57826E-06
2465128.667; A.D. 2037-Mar-11 04:00:00.0000;-0.979474008;0.165619992;-9.40839E-06
2465128.75; A.D. 2037-Mar-11 06:00:00.0000;-0.97973582;0.164200665;-9.23818E-06
2465128.833; A.D. 2037-Mar-11 08:00:00.0000;-0.979995574;0.162780983;-9.06764E-06
2465128.917; A.D. 2037-Mar-11 10:00:00.0000;-0.98025327;0.16136095;-8.89679E-06
2465129; A.D. 2037-Mar-11 12:00:00.0000;-0.980508909;0.159940569;-8.72565E-06
2465129.083; A.D. 2037-Mar-11 14:00:00.0000;-0.980762489;0.158519843;-8.55423E-06
2465129.167; A.D. 2037-Mar-11 16:00:00.0000;-0.981014009;0.157098775;-8.38255E-06
2465129.25; A.D. 2037-Mar-11 18:00:00.0000;-0.98126347;0.155677368;-8.21063E-06
2465129.333; A.D. 2037-Mar-11 20:00:00.0000;-0.98151087;0.154255625;-8.03849E-06
2465129.417; A.D. 2037-Mar-11 22:00:00.0000;-0.981756209;0.15283355;-7.86614E-06
2465129.5; A.D. 2037-Mar-12 00:00:00.0000;-0.981999487;0.151411145;-7.69359E-06
2465129.583; A.D. 2037-Mar-12 02:00:00.0000;-0.982240703;0.149988413;-7.52087E-06
2465129.667; A.D. 2037-Mar-12 04:00:00.0000;-0.982479856;0.148565358;-7.34799E-06
2465129.75; A.D. 2037-Mar-12 06:00:00.0000;-0.982716947;0.147141983;-7.17497E-06
2465129.833; A.D. 2037-Mar-12 08:00:00.0000;-0.982951973;0.14571829;-7.00183E-06
2465129.917; A.D. 2037-Mar-12 10:00:00.0000;-0.983184936;0.144294284;-6.82858E-06
2465130; A.D. 2037-Mar-12 12:00:00.0000;-0.983415834;0.142869966;-6.65524E-06
2465130.083; A.D. 2037-Mar-12 14:00:00.0000;-0.983644668;0.141445341;-6.48182E-06
2465130.167; A.D. 2037-Mar-12 16:00:00.0000;-0.983871435;0.140020411;-6.30834E-06
2465130.25; A.D. 2037-Mar-12 18:00:00.0000;-0.984096137;0.138595179;-6.13483E-06
2465130.333; A.D. 2037-Mar-12 20:00:00.0000;-0.984318772;0.137169648;-5.96129E-06
2465130.417; A.D. 2037-Mar-12 22:00:00.0000;-0.984539341;0.135743822;-5.78774E-06
2465130.5; A.D. 2037-Mar-13 00:00:00.0000;-0.984757842;0.134317704;-5.6142E-06
2465130.583; A.D. 2037-Mar-13 02:00:00.0000;-0.984974275;0.132891297;-5.44068E-06
2465130.667; A.D. 2037-Mar-13 04:00:00.0000;-0.98518864;0.131464603;-5.26721E-06
2465130.75; A.D. 2037-Mar-13 06:00:00.0000;-0.985400936;0.130037627;-5.09379E-06
2465130.833; A.D. 2037-Mar-13 08:00:00.0000;-0.985611163;0.12861037;-4.92045E-06
2465130.917; A.D. 2037-Mar-13 10:00:00.0000;-0.985819321;0.127182837;-4.7472E-06
2465131; A.D. 2037-Mar-13 12:00:00.0000;-0.986025408;0.125755031;-4.57406E-06
2465131.083; A.D. 2037-Mar-13 14:00:00.0000;-0.986229425;0.124326954;-4.40104E-06
2465131.167; A.D. 2037-Mar-13 16:00:00.0000;-0.986431372;0.12289861;-4.22815E-06
2465131.25; A.D. 2037-Mar-13 18:00:00.0000;-0.986631247;0.121470001;-4.05543E-06
2465131.333; A.D. 2037-Mar-13 20:00:00.0000;-0.986829051;0.120041132;-3.88287E-06
2465131.417; A.D. 2037-Mar-13 22:00:00.0000;-0.987024782;0.118612005;-3.7105E-06
2465131.5; A.D. 2037-Mar-14 00:00:00.0000;-0.987218442;0.117182623;-3.53834E-06
2465131.583; A.D. 2037-Mar-14 02:00:00.0000;-0.987410028;0.115752989;-3.36639E-06
2465131.667; A.D. 2037-Mar-14 04:00:00.0000;-0.987599542;0.114323107;-3.19468E-06
2465131.75; A.D. 2037-Mar-14 06:00:00.0000;-0.987786982;0.11289298;-3.02321E-06
2465131.833; A.D. 2037-Mar-14 08:00:00.0000;-0.987972348;0.11146261;-2.85202E-06
2465131.917; A.D. 2037-Mar-14 10:00:00.0000;-0.98815564;0.110032002;-2.6811E-06
2465132; A.D. 2037-Mar-14 12:00:00.0000;-0.988336858;0.108601158;-2.51048E-06
2465132.083; A.D. 2037-Mar-14 14:00:00.0000;-0.988516001;0.107170081;-2.34017E-06
2465132.167; A.D. 2037-Mar-14 16:00:00.0000;-0.988693068;0.105738775;-2.17019E-06
2465132.25; A.D. 2037-Mar-14 18:00:00.0000;-0.988868061;0.104307242;-2.00055E-06
2465132.333; A.D. 2037-Mar-14 20:00:00.0000;-0.989040977;0.102875486;-1.83127E-06
2465132.417; A.D. 2037-Mar-14 22:00:00.0000;-0.989211818;0.10144351;-1.66236E-06
2465132.5; A.D. 2037-Mar-15 00:00:00.0000;-0.989380582;0.100011317;-1.49383E-06
2465132.583; A.D. 2037-Mar-15 02:00:00.0000;-0.989547269;0.09857891;-1.32571E-06
2465132.667; A.D. 2037-Mar-15 04:00:00.0000;-0.989711879;0.097146293;-1.158E-06
2465132.75; A.D. 2037-Mar-15 06:00:00.0000;-0.989874413;0.095713469;-9.90718E-07
2465132.833; A.D. 2037-Mar-15 08:00:00.0000;-0.990034868;0.09428044;-8.23883E-07
2465132.917; A.D. 2037-Mar-15 10:00:00.0000;-0.990193246;0.09284721;-6.57507E-07
2465133; A.D. 2037-Mar-15 12:00:00.0000;-0.990349546;0.091413783;-4.91604E-07
2465133.083; A.D. 2037-Mar-15 14:00:00.0000;-0.990503768;0.08998016;-3.26186E-07
2465133.167; A.D. 2037-Mar-15 16:00:00.0000;-0.990655911;0.088546346;-1.61269E-07
2465133.25; A.D. 2037-Mar-15 18:00:00.0000;-0.990805975;0.087112344;3.13402E-09
2465133.333; A.D. 2037-Mar-15 20:00:00.0000;-0.99095396;0.085678157;1.6701E-07
2465133.417; A.D. 2037-Mar-15 22:00:00.0000;-0.991099867;0.084243787;3.30345E-07
2465133.5; A.D. 2037-Mar-16 00:00:00.0000;-0.991243693;0.082809239;4.93126E-07
2465133.583; A.D. 2037-Mar-16 02:00:00.0000;-0.99138544;0.081374515;6.5534E-07
2465133.667; A.D. 2037-Mar-16 04:00:00.0000;-0.991525108;0.079939619;8.16975E-07
2465133.75; A.D. 2037-Mar-16 06:00:00.0000;-0.991662695;0.078504553;9.78016E-07
2465133.833; A.D. 2037-Mar-16 08:00:00.0000;-0.991798202;0.077069321;1.13845E-06
2465133.917; A.D. 2037-Mar-16 10:00:00.0000;-0.991931629;0.075633927;1.29827E-06
2465134; A.D. 2037-Mar-16 12:00:00.0000;-0.992062975;0.074198372;1.45746E-06
2465134.083; A.D. 2037-Mar-16 14:00:00.0000;-0.99219224;0.072762661;1.616E-06
2465134.167; A.D. 2037-Mar-16 16:00:00.0000;-0.992319425;0.071326796;1.77389E-06
2465134.25; A.D. 2037-Mar-16 18:00:00.0000;-0.992444528;0.069890782;1.93112E-06
2465134.333; A.D. 2037-Mar-16 20:00:00.0000;-0.99256755;0.06845462;2.08767E-06
2465134.417; A.D. 2037-Mar-16 22:00:00.0000;-0.992688491;0.067018314;2.24353E-06
2465134.5; A.D. 2037-Mar-17 00:00:00.0000;-0.992807351;0.065581868;2.39868E-06
2465134.583; A.D. 2037-Mar-17 02:00:00.0000;-0.992924129;0.064145285;2.55313E-06
2465134.667; A.D. 2037-Mar-17 04:00:00.0000;-0.993038825;0.062708567;2.70685E-06
2465134.75; A.D. 2037-Mar-17 06:00:00.0000;-0.993151439;0.061271717;2.85985E-06
2465134.833; A.D. 2037-Mar-17 08:00:00.0000;-0.993261972;0.05983474;3.01209E-06
2465134.917; A.D. 2037-Mar-17 10:00:00.0000;-0.993370422;0.058397639;3.16359E-06
2465135; A.D. 2037-Mar-17 12:00:00.0000;-0.993476791;0.056960415;3.31432E-06
2465135.083; A.D. 2037-Mar-17 14:00:00.0000;-0.993581077;0.055523074;3.46427E-06
2465135.167; A.D. 2037-Mar-17 16:00:00.0000;-0.993683281;0.054085617;3.61344E-06
2465135.25; A.D. 2037-Mar-17 18:00:00.0000;-0.993783403;0.052648048;3.76182E-06
2465135.333; A.D. 2037-Mar-17 20:00:00.0000;-0.993881443;0.05121037;3.9094E-06
2465135.417; A.D. 2037-Mar-17 22:00:00.0000;-0.9939774;0.049772587;4.05616E-06
2465135.5; A.D. 2037-Mar-18 00:00:00.0000;-0.994071274;0.048334701;4.20211E-06
2465135.583; A.D. 2037-Mar-18 02:00:00.0000;-0.994163066;0.046896717;4.34722E-06
2465135.667; A.D. 2037-Mar-18 04:00:00.0000;-0.994252776;0.045458635;4.4915E-06
2465135.75; A.D. 2037-Mar-18 06:00:00.0000;-0.994340403;0.044020462;4.63493E-06
2465135.833; A.D. 2037-Mar-18 08:00:00.0000;-0.994425948;0.042582198;4.77751E-06
2465135.917; A.D. 2037-Mar-18 10:00:00.0000;-0.99450941;0.041143848;4.91923E-06
